column	django_celery_beat_periodictask.name character varying (200) null=NO
column	django_celery_beat_periodictask.one_off boolean null=NO
column	django_celery_beat_periodictask.priority integer numeric(32,0) null=YES
column	django_celery_beat_periodictask.queue character varying (200) null=YES
column	django_celery_beat_periodictask.routing_key character varying (200) null=YES
column	django_celery_beat_periodictask.solar_id integer numeric(32,0) null=YES
column	django_celery_beat_periodictask.start_time timestamp with time zone null=YES
column	django_celery_beat_periodictask.task character varying (200) null=NO
column	django_celery_beat_periodictask.total_run_count integer numeric(32,0) null=NO
column	django_celery_beat_periodictasks.ident smallint numeric(16,0) null=NO
column	django_celery_beat_periodictasks.last_update timestamp with time zone null=NO
column	django_celery_beat_solarschedule.event character varying (24) null=NO
column	django_celery_beat_solarschedule.id integer numeric(32,0) null=NO
column	django_celery_beat_solarschedule.latitude numeric numeric(9,6) null=NO
column	django_celery_beat_solarschedule.longitude numeric numeric(9,6) null=NO
column	django_content_type.app_label character varying (100) null=NO
column	django_content_type.id integer numeric(32,0) null=NO
column	django_content_type.model character varying (100) null=NO
column	django_migrations.app character varying (255) null=NO
column	django_migrations.applied timestamp with time zone null=NO
column	django_migrations.id bigint numeric(64,0) null=NO
column	django_migrations.name character varying (255) null=NO
column	django_session.expire_date timestamp with time zone null=NO
column	django_session.session_data text null=NO
column	django_session.session_key character varying (40) null=NO
column	draft_issue_assignees.assignee_id uuid null=NO
column	draft_issue_assignees.created_at timestamp with time zone null=NO
column	draft_issue_assignees.created_by_id uuid null=YES
column	draft_issue_assignees.deleted_at timestamp with time zone null=YES
column	draft_issue_assignees.draft_issue_id uuid null=NO
column	draft_issue_assignees.id uuid null=NO
column	draft_issue_assignees.project_id uuid null=YES
column	draft_issue_assignees.updated_at timestamp with time zone null=NO
column	draft_issue_assignees.updated_by_id uuid null=YES
column	draft_issue_assignees.workspace_id uuid null=NO
column	draft_issue_cycles.created_at timestamp with time zone null=NO
column	draft_issue_cycles.created_by_id uuid null=YES
column	draft_issue_cycles.cycle_id uuid null=NO
column	draft_issue_cycles.deleted_at timestamp with time zone null=YES
column	draft_issue_cycles.draft_issue_id uuid null=NO
column	draft_issue_cycles.id uuid null=NO
column	draft_issue_cycles.project_id uuid null=YES
column	draft_issue_cycles.updated_at timestamp with time zone null=NO
column	draft_issue_cycles.updated_by_id uuid null=YES
column	draft_issue_cycles.workspace_id uuid null=NO
column	draft_issue_labels.created_at timestamp with time zone null=NO
column	draft_issue_labels.created_by_id uuid null=YES
column	draft_issue_labels.deleted_at timestamp with time zone null=YES
column	draft_issue_labels.draft_issue_id uuid null=NO
column	draft_issue_labels.id uuid null=NO
column	draft_issue_labels.label_id uuid null=NO
column	draft_issue_labels.project_id uuid null=YES
column	draft_issue_labels.updated_at timestamp with time zone null=NO
column	draft_issue_labels.updated_by_id uuid null=YES
column	draft_issue_labels.workspace_id uuid null=NO
column	draft_issue_modules.created_at timestamp with time zone null=NO
column	draft_issue_modules.created_by_id uuid null=YES
column	draft_issue_modules.deleted_at timestamp with time zone null=YES
column	draft_issue_modules.draft_issue_id uuid null=NO
column	draft_issue_modules.id uuid null=NO
column	draft_issue_modules.module_id uuid null=NO
column	draft_issue_modules.project_id uuid null=YES
column	draft_issue_modules.updated_at timestamp with time zone null=NO
column	draft_issue_modules.updated_by_id uuid null=YES
column	draft_issue_modules.workspace_id uuid null=NO
column	draft_issues.completed_at timestamp with time zone null=YES
column	draft_issues.created_at timestamp with time zone null=NO
column	draft_issues.created_by_id uuid null=YES
column	draft_issues.deleted_at timestamp with time zone null=YES
column	draft_issues.description_binary bytea null=YES
column	draft_issues.description_html text null=NO
column	draft_issues.description_json jsonb null=NO
column	draft_issues.description_stripped text null=YES
column	draft_issues.estimate_point_id uuid null=YES
column	draft_issues.external_id character varying (255) null=YES
column	draft_issues.external_source character varying (255) null=YES
column	draft_issues.id uuid null=NO
column	draft_issues.name character varying (255) null=YES
column	draft_issues.parent_id uuid null=YES
column	draft_issues.priority character varying (30) null=NO
column	draft_issues.project_id uuid null=YES
column	draft_issues.sort_order double precision null=NO
column	draft_issues.start_date date null=YES
column	draft_issues.state_id uuid null=YES
column	draft_issues.target_date date null=YES
column	draft_issues.type_id uuid null=YES
column	draft_issues.updated_at timestamp with time zone null=NO
column	draft_issues.updated_by_id uuid null=YES
column	draft_issues.workspace_id uuid null=NO
column	email_notification_logs.created_at timestamp with time zone null=NO
column	email_notification_logs.created_by_id uuid null=YES
column	email_notification_logs.data jsonb null=YES
column	email_notification_logs.deleted_at timestamp with time zone null=YES
column	email_notification_logs.entity character varying (200) null=NO
column	email_notification_logs.entity_identifier uuid null=YES
column	email_notification_logs.entity_name character varying (255) null=NO
column	email_notification_logs.id uuid null=NO
column	email_notification_logs.new_value character varying (300) null=YES
column	email_notification_logs.old_value character varying (300) null=YES
column	email_notification_logs.processed_at timestamp with time zone null=YES
column	email_notification_logs.receiver_id uuid null=NO
column	email_notification_logs.sent_at timestamp with time zone null=YES
column	email_notification_logs.triggered_by_id uuid null=NO
column	email_notification_logs.updated_at timestamp with time zone null=NO
column	email_notification_logs.updated_by_id uuid null=YES
column	estimate_points.created_at timestamp with time zone null=NO
column	estimate_points.created_by_id uuid null=YES
column	estimate_points.deleted_at timestamp with time zone null=YES
column	estimate_points.description text null=NO
column	estimate_points.estimate_id uuid null=NO
column	estimate_points.id uuid null=NO
column	estimate_points.key integer numeric(32,0) null=NO
column	estimate_points.project_id uuid null=NO
column	estimate_points.updated_at timestamp with time zone null=NO
column	estimate_points.updated_by_id uuid null=YES
column	estimate_points.value character varying (255) null=NO
column	estimate_points.workspace_id uuid null=NO
column	estimates.created_at timestamp with time zone null=NO
column	estimates.created_by_id uuid null=YES
column	estimates.deleted_at timestamp with time zone null=YES
column	estimates.description text null=NO
column	estimates.id uuid null=NO
column	estimates.last_used boolean null=NO
column	estimates.name character varying (255) null=NO
column	estimates.project_id uuid null=NO
column	estimates.type character varying (255) null=NO
column	estimates.updated_at timestamp with time zone null=NO
column	estimates.updated_by_id uuid null=YES
column	estimates.workspace_id uuid null=NO
column	exporters.created_at timestamp with time zone null=NO
column	exporters.created_by_id uuid null=YES
column	exporters.deleted_at timestamp with time zone null=YES
column	exporters.filters jsonb null=YES
column	exporters.id uuid null=NO
column	exporters.initiated_by_id uuid null=NO
column	exporters.key text null=NO
column	exporters.name character varying (255) null=YES
column	exporters.project ARRAY null=YES
column	exporters.provider character varying (50) null=NO
column	exporters.reason text null=NO
column	exporters.rich_filters jsonb null=YES
column	exporters.status character varying (50) null=NO
column	exporters.token character varying (255) null=NO
column	exporters.type character varying (50) null=NO
column	exporters.updated_at timestamp with time zone null=NO
column	exporters.updated_by_id uuid null=YES
column	exporters.url character varying (800) null=YES
column	exporters.workspace_id uuid null=NO
column	file_assets.asset character varying (800) null=NO
column	file_assets.attributes jsonb null=NO
column	file_assets.comment_id uuid null=YES
column	file_assets.created_at timestamp with time zone null=NO
column	file_assets.created_by_id uuid null=YES
column	file_assets.deleted_at timestamp with time zone null=YES
column	file_assets.draft_issue_id uuid null=YES
column	file_assets.entity_identifier character varying (255) null=YES
column	file_assets.entity_type character varying (255) null=YES
column	file_assets.external_id character varying (255) null=YES
column	file_assets.external_source character varying (255) null=YES
column	file_assets.id uuid null=NO
column	file_assets.is_archived boolean null=NO
column	file_assets.is_deleted boolean null=NO
column	file_assets.is_uploaded boolean null=NO
column	file_assets.issue_id uuid null=YES
column	file_assets.page_id uuid null=YES
column	file_assets.project_id uuid null=YES
column	file_assets.size double precision null=NO
column	file_assets.storage_metadata jsonb null=YES
column	file_assets.updated_at timestamp with time zone null=NO
column	file_assets.updated_by_id uuid null=YES
column	file_assets.user_id uuid null=YES
column	file_assets.workspace_id uuid null=YES
column	github_comment_syncs.comment_id uuid null=NO
column	github_comment_syncs.created_at timestamp with time zone null=NO
column	github_comment_syncs.created_by_id uuid null=YES
column	github_comment_syncs.deleted_at timestamp with time zone null=YES
column	github_comment_syncs.id uuid null=NO
column	github_comment_syncs.issue_sync_id uuid null=NO
column	github_comment_syncs.project_id uuid null=NO
column	github_comment_syncs.repo_comment_id bigint numeric(64,0) null=NO
column	github_comment_syncs.updated_at timestamp with time zone null=NO
column	github_comment_syncs.updated_by_id uuid null=YES
column	github_comment_syncs.workspace_id uuid null=NO
column	github_issue_syncs.created_at timestamp with time zone null=NO
column	github_issue_syncs.created_by_id uuid null=YES
column	github_issue_syncs.deleted_at timestamp with time zone null=YES
column	github_issue_syncs.github_issue_id bigint numeric(64,0) null=NO
column	github_issue_syncs.id uuid null=NO
column	github_issue_syncs.issue_id uuid null=NO
column	github_issue_syncs.issue_url character varying (200) null=NO
column	github_issue_syncs.project_id uuid null=NO
column	github_issue_syncs.repo_issue_id bigint numeric(64,0) null=NO
column	github_issue_syncs.repository_sync_id uuid null=NO
column	github_issue_syncs.updated_at timestamp with time zone null=NO
column	github_issue_syncs.updated_by_id uuid null=YES
column	github_issue_syncs.workspace_id uuid null=NO
column	github_repositories.config jsonb null=NO
column	github_repositories.created_at timestamp with time zone null=NO
column	github_repositories.created_by_id uuid null=YES
column	github_repositories.deleted_at timestamp with time zone null=YES
column	github_repositories.id uuid null=NO
column	github_repositories.name character varying (500) null=NO
column	github_repositories.owner character varying (500) null=NO
column	github_repositories.project_id uuid null=NO
column	github_repositories.repository_id bigint numeric(64,0) null=NO
column	github_repositories.updated_at timestamp with time zone null=NO
column	github_repositories.updated_by_id uuid null=YES
column	github_repositories.url character varying (200) null=YES
column	github_repositories.workspace_id uuid null=NO
column	github_repository_syncs.actor_id uuid null=NO
column	github_repository_syncs.created_at timestamp with time zone null=NO
column	github_repository_syncs.created_by_id uuid null=YES
column	github_repository_syncs.credentials jsonb null=NO
column	github_repository_syncs.deleted_at timestamp with time zone null=YES
column	github_repository_syncs.id uuid null=NO
column	github_repository_syncs.label_id uuid null=YES
column	github_repository_syncs.project_id uuid null=NO
column	github_repository_syncs.repository_id uuid null=NO
column	github_repository_syncs.updated_at timestamp with time zone null=NO
column	github_repository_syncs.updated_by_id uuid null=YES
column	github_repository_syncs.workspace_id uuid null=NO
column	github_repository_syncs.workspace_integration_id uuid null=NO
column	importers.config jsonb null=NO
column	importers.created_at timestamp with time zone null=NO
column	importers.created_by_id uuid null=YES
column	importers.data jsonb null=NO
column	importers.deleted_at timestamp with time zone null=YES
column	importers.id uuid null=NO
column	importers.imported_data jsonb null=YES
column	importers.initiated_by_id uuid null=NO
column	importers.metadata jsonb null=NO
column	importers.project_id uuid null=NO
column	importers.service character varying (50) null=NO
column	importers.status character varying (50) null=NO
column	importers.token_id uuid null=NO
column	importers.updated_at timestamp with time zone null=NO
column	importers.updated_by_id uuid null=YES
column	importers.workspace_id uuid null=NO
column	instance_admins.created_at timestamp with time zone null=NO
column	instance_admins.created_by_id uuid null=YES
column	instance_admins.deleted_at timestamp with time zone null=YES
column	instance_admins.id uuid null=NO
column	instance_admins.instance_id uuid null=NO
column	instance_admins.is_verified boolean null=NO
column	instance_admins.role integer numeric(32,0) null=NO
column	instance_admins.updated_at timestamp with time zone null=NO
column	instance_admins.updated_by_id uuid null=YES
column	instance_admins.user_id uuid null=YES
column	instance_configurations.category text null=NO
column	instance_configurations.created_at timestamp with time zone null=NO
column	instance_configurations.created_by_id uuid null=YES
column	instance_configurations.deleted_at timestamp with time zone null=YES
column	instance_configurations.id uuid null=NO
column	instance_configurations.is_encrypted boolean null=NO
column	instance_configurations.key character varying (100) null=NO
column	instance_configurations.updated_at timestamp with time zone null=NO
column	instance_configurations.updated_by_id uuid null=YES
column	instance_configurations.value text null=YES
column	instances.created_at timestamp with time zone null=NO
column	instances.created_by_id uuid null=YES
column	instances.current_version character varying (255) null=NO
column	instances.deleted_at timestamp with time zone null=YES
column	instances.domain text null=NO
column	instances.edition character varying (255) null=NO
column	instances.id uuid null=NO
column	instances.instance_id character varying (255) null=NO
column	instances.instance_name character varying (255) null=NO
column	instances.is_current_version_deprecated boolean null=NO
column	instances.is_setup_done boolean null=NO
column	instances.is_signup_screen_visited boolean null=NO
column	instances.is_support_required boolean null=NO
column	instances.is_telemetry_enabled boolean null=NO
column	instances.is_test boolean null=NO
column	instances.is_verified boolean null=NO
column	instances.last_checked_at timestamp with time zone null=NO
column	instances.latest_version character varying (255) null=YES
column	instances.namespace character varying (255) null=YES
column	instances.updated_at timestamp with time zone null=NO
column	instances.updated_by_id uuid null=YES
column	instances.whitelist_emails text null=YES
column	intake_issues.created_at timestamp with time zone null=NO
column	intake_issues.created_by_id uuid null=YES
column	intake_issues.deleted_at timestamp with time zone null=YES
column	intake_issues.duplicate_to_id uuid null=YES
column	intake_issues.external_id character varying (255) null=YES
column	intake_issues.external_source character varying (255) null=YES
column	intake_issues.extra jsonb null=NO
column	intake_issues.id uuid null=NO
column	intake_issues.intake_id uuid null=NO
column	intake_issues.issue_id uuid null=NO
column	intake_issues.project_id uuid null=NO
column	intake_issues.snoozed_till timestamp with time zone null=YES
column	intake_issues.source character varying (255) null=YES
column	intake_issues.source_email text null=YES
column	intake_issues.status integer numeric(32,0) null=NO
column	intake_issues.updated_at timestamp with time zone null=NO
column	intake_issues.updated_by_id uuid null=YES
column	intake_issues.workspace_id uuid null=NO
column	intakes.created_at timestamp with time zone null=NO
column	intakes.created_by_id uuid null=YES
column	intakes.deleted_at timestamp with time zone null=YES
column	intakes.description text null=NO
column	intakes.id uuid null=NO
column	intakes.is_default boolean null=NO
column	intakes.logo_props jsonb null=NO
column	intakes.name character varying (255) null=NO
column	intakes.project_id uuid null=NO
column	intakes.updated_at timestamp with time zone null=NO
column	intakes.updated_by_id uuid null=YES
column	intakes.view_props jsonb null=NO
column	intakes.workspace_id uuid null=NO
column	integrations.author character varying (400) null=NO
column	integrations.avatar_url text null=YES
column	integrations.created_at timestamp with time zone null=NO
column	integrations.created_by_id uuid null=YES
column	integrations.deleted_at timestamp with time zone null=YES
column	integrations.description jsonb null=NO
column	integrations.id uuid null=NO
column	integrations.metadata jsonb null=NO
column	integrations.network integer numeric(32,0) null=NO
column	integrations.provider character varying (400) null=NO
column	integrations.redirect_url text null=NO
column	integrations.title character varying (400) null=NO
column	integrations.updated_at timestamp with time zone null=NO
column	integrations.updated_by_id uuid null=YES
column	integrations.verified boolean null=NO
column	integrations.webhook_secret text null=NO
column	integrations.webhook_url text null=NO
column	issue_activities.actor_id uuid null=YES
column	issue_activities.attachments ARRAY null=NO
column	issue_activities.comment text null=NO
column	issue_activities.created_at timestamp with time zone null=NO
column	issue_activities.created_by_id uuid null=YES
column	issue_activities.deleted_at timestamp with time zone null=YES
column	issue_activities.epoch double precision null=YES
column	issue_activities.field character varying (255) null=YES
column	issue_activities.id uuid null=NO
column	issue_activities.issue_comment_id uuid null=YES
column	issue_activities.issue_id uuid null=YES
column	issue_activities.new_identifier uuid null=YES
column	issue_activities.new_value text null=YES
column	issue_activities.old_identifier uuid null=YES
column	issue_activities.old_value text null=YES
column	issue_activities.project_id uuid null=NO
column	issue_activities.updated_at timestamp with time zone null=NO
column	issue_activities.updated_by_id uuid null=YES
column	issue_activities.verb character varying (255) null=NO
column	issue_activities.workspace_id uuid null=NO
column	issue_assignees.assignee_id uuid null=NO
column	issue_assignees.created_at timestamp with time zone null=NO
column	issue_assignees.created_by_id uuid null=YES
column	issue_assignees.deleted_at timestamp with time zone null=YES
column	issue_assignees.id uuid null=NO
column	issue_assignees.issue_id uuid null=NO
column	issue_assignees.project_id uuid null=NO
column	issue_assignees.updated_at timestamp with time zone null=NO
column	issue_assignees.updated_by_id uuid null=YES
column	issue_assignees.workspace_id uuid null=NO
column	issue_attachments.asset character varying (100) null=NO
column	issue_attachments.attributes jsonb null=NO
column	issue_attachments.created_at timestamp with time zone null=NO
column	issue_attachments.created_by_id uuid null=YES
column	issue_attachments.deleted_at timestamp with time zone null=YES
column	issue_attachments.external_id character varying (255) null=YES
column	issue_attachments.external_source character varying (255) null=YES
column	issue_attachments.id uuid null=NO
column	issue_attachments.issue_id uuid null=NO
column	issue_attachments.project_id uuid null=NO
column	issue_attachments.updated_at timestamp with time zone null=NO
column	issue_attachments.updated_by_id uuid null=YES
column	issue_attachments.workspace_id uuid null=NO
column	issue_blockers.block_id uuid null=NO
column	issue_blockers.blocked_by_id uuid null=NO
column	issue_blockers.created_at timestamp with time zone null=NO
column	issue_blockers.created_by_id uuid null=YES
column	issue_blockers.deleted_at timestamp with time zone null=YES
column	issue_blockers.id uuid null=NO
column	issue_blockers.project_id uuid null=NO
column	issue_blockers.updated_at timestamp with time zone null=NO
column	issue_blockers.updated_by_id uuid null=YES
column	issue_blockers.workspace_id uuid null=NO
column	issue_comments.access character varying (100) null=NO
column	issue_comments.actor_id uuid null=YES
column	issue_comments.attachments ARRAY null=NO
column	issue_comments.comment_html text null=NO
column	issue_comments.comment_json jsonb null=NO
column	issue_comments.comment_stripped text null=NO
column	issue_comments.created_at timestamp with time zone null=NO
column	issue_comments.created_by_id uuid null=YES
column	issue_comments.deleted_at timestamp with time zone null=YES
column	issue_comments.description_id uuid null=YES
column	issue_comments.edited_at timestamp with time zone null=YES
column	issue_comments.external_id character varying (255) null=YES
column	issue_comments.external_source character varying (255) null=YES
column	issue_comments.id uuid null=NO
column	issue_comments.issue_id uuid null=NO
column	issue_comments.parent_id uuid null=YES
column	issue_comments.project_id uuid null=NO
column	issue_comments.updated_at timestamp with time zone null=NO
column	issue_comments.updated_by_id uuid null=YES
column	issue_comments.workspace_id uuid null=NO
column	issue_description_versions.created_at timestamp with time zone null=NO
column	issue_description_versions.created_by_id uuid null=YES
